id,peer_username,peer_participants_count,date,type,tag,views,text,,
42345,khabarfouri,3407681,1398/04/06 15:53:32,text,1,179493,"🔺️#چند_خبر_کوتاه  🔹رئیس دیوان عالی کشور: ارتباطات غیراخلاقی و فساد مالی بیش‌ترین تخلفات قضات است؛ به قاضی‌های فاسد نباید رحم کرد.   🔹گلایه رئیس پلیس راهور: خلافی‌ها صفر نمی‌شود تا بانک‌ها سود پول مردم را بگیرند. /باشگاه خبرنگاران  🔹واکنش سخنگوی ناجا به ماجرای پارک پلیس: استفاده از پلیس زن برای رعایت شئون اخلاقی جامعه است و باتوجه به کمبود پلیس زن در ساختار ناجا، امکان حضور آن‌ها در همه صحنه‌های جرم وجود ندارد.  🔹رئیس کمیسیون امنیت ملی ‌مجلس: قدرت موشکی‌ ایران بازدارنده است/اقتدار پلیس باید حفظ شود‌.  @khabarfouri",,
40602,sepehrazadi,282353,1397/08/23 18:13:19,text,1,102286,"🔴 چرا جمهوری اسلامی در جامعه جرم گستری می کند؟  برای پاسخ به این سوال می بایست سوال دیگری مطرح شود و آن اینست که : واهمه اصلی یک سیستم استبدادی از چیست ؟ پاسخ به این سوال کار سختی نیست. سقوط و از دست رفتن قدرت مهمترین واهمه و دغدغه یک سیستم استبدادی است. از این رو نقطه پرگار سیاست گذاری ها و تصمیم گیری های یک رژیم استبدادی حول موضوع 'جلوگیری از سقوط' می گذرد. در این باره روح الله خمینی بنیانگذار رژیم جمهوری اسلامی گفته بود، حفظ نظام از اوجب اوجبات است.  نیز سوال دیگری می بایست طرح نمود به این صورت که : چه عاملی در طول تاریخ باعث سقوط حکومتهای فاسد و مستبد شده است ؟ پاسخ به این سوال هم کار سختی نیست. اتحاد توده های مردم مهمترین عامل سقوط سیستم های استبدادی است. لذا اگر در یک سیستم استبدادی عده ای را بلای جان عده ای دیگر کنند، مردم را اسیر سیستم های امنیتی و دادگستری کنند، و پس از آن عدالت رعایت نشود، به مرور باعث کینه افراد جامعه از هم شده و آتش انتقام اینجا و آنجا به اشکال متفاوت روشن خواهد شد. نتیجه همه این آسیبها این خواهد بود که به مرور افراد جامعه اعتماد خود را به یکدیگر از دست داده و از هم فاصله می گیرند.  لذا کاملا برنامه ریزی شده بود که جمهوری اسلامی برای جلوگیری از سقوط با هر ابزاری که شده سعی در شکستن الفت افراد اجتماع و دور کردن آنها از یکدیگر کند. جرم گستری با هدف گسست اعتماد یکی از این ابزار است که این رژیم بسیار از آن بهره جست. اثبات آنکه نگاهی به قوانین پیرامون موضوع سرقت، قوانین چکهای بلامحل، قوانین در ارتباط با کلاهبرداری، قوانین در ارتباط با حریم شخصی، قوانین پیرامون آزار زن توسط شوهر و بسیاری قوانین دیگر بیاندازید.     نتیجه دو مورد فوق آن که رئسای سیستم اسلامی-فاشیستی-شیعی ولایت مطلقه به آن جهت که کاملا آگاه بودند که یک سیستم استبدادی هر آینه در معرض براندازی قرار خواهد گرفت، لذا جهت نگاهداری قدرت، از همان روزهای اول، یکی از سیاستهای اصلی خود را بر  فروپاشی نظام اخلاق و قانون گذاشتند تا به مدد آن باعث گسیختن همدلی در متن جامعه شده و جلوی یکدلی و یکپارچگی ملت را بگیرند. اتحاد ملت بزرگترین دشمن آنها می توانست باشد. بدیهی است که مردمی که از هم فاصله گرفته اند توانایی اتحاد در آنها بسیار ضعیف خواهد شد و در بین ملتی که اتحاد ضعیف شود، آن ملت نخواهد توانست در مقابل استبداد متحد شده، قد علم کند.  بر اساس این سیاست در جمهوری اسلامی برخورد با مجرمین و مفسدین از اولویت خارج شد تا این پیام را برای طبقه مجرم و تبهکار و کلاهبردار و روانی و چه و چه ارسال کند که این طبقه می تواند آزادانه به جرم و جنایت و دزدی و کلاهبرداری مشغول باشد و  حکومت از مرحله قانونگذاری در قوه مقننه تا مرحله اجرا در قوه مجریه و مرحله قضائی در قوه قضائیه حامی آنها خواهد بود. از همان ابتدا تبهکاران و مفسدین بسرعت این پیام را دریافت کردند و کلاهبرداری ها، سرقت ها، پخش مواد مخدر، زورگیری ها، اسید پاشی ها، آزار زنان و سایر اقدامات مجرمانه شیوع پیدا کرد. این اندازه کلاهبرداری، اسید پاشی، سرقت، پخش مواد مخدر، بالا کشیدن پولهای مردم و ... حاصل همین سیاست رژیم اسلامی و همدستان منصوبی ولی فقیه است.  زمان سپری می شد و این حیله روز به روز به هدف خود نزدیک تر می شد تا آنجا که یک فاصله معنادار و سرد بین مردم حادث شد و اینجا همان نقطه ای بود که رژیم اسلامی به دنبال رسیدن به آن بود. اختلاف افکنی و ایجاد دشمنی و مشکل سازی بین توده مردم تا قدرت اتحاد از مردم سلب شود.  چکار کنیم ؟ تمام تلاش خود را با هدف ایجاد همدلی و یکپارچگی بکار بگیریم و چراغ شجاعت و اتحاد را روز به روز فروزان تر کنیم. دیوار نویسی کنیم، مقاله بنویسیم، نافرمانی کنیم، اعتصاب کنیم، اعتراضات را برنامه ریزی و اجراء کنیم. با سقوط سردمداری فساد و خیانت اسلامی-شیعی ملاها، دموکراسی و سکولاریزم متولد شده و ایران به جامعه ای قانونمند و عدالت محور بدل خواهد شد، جامعه ای که در آن سیستم اطلاعاتی از یک سو در حال دریوزگی علیه سیاسون و فعالان مدنی نباشد و از سویی دیگر عملگی و نوکری استبداد کند. حمایت توده جامعه از طبقه ای که مبارزات سیاسی و مدنی را جلوداری می کنند بسیار تا بسیار مهم است، این از یک طرف مبارزین را امیدوار و از طرفی مستبدین را نا امید می کند. این مارا سریعتر به هدف نهایی خود که همانا براندازی نظام ظلم و فساد ولایت مطلقه فقیه است می رساند. یارگیری علیه استبداد را از بدنه جامعه اینجا و هر جایی، در هر موقعی که دست داد با جدیت دنبال کنید، از یاد زندانیان سیاسی لحظه ای قافل نشوید، این برای همه ما خوبتر است. نافرمانی های مدنی را برنامه ریزی، شروع و تا آخر پیگیری کنید. زنده باد آزادی، درود بر ایران، مرگ بر استبداد.     مهدی محمدپور @ghanone_asasi   چهارشنبه 23 آبان 1397  @SepehrAzadi",,
18503,tehran_timse,35332,1397/07/20 21:33:04,photo,1,109455,"🔴 حکم بازداشت قالیباف صادر شد.  🔹جرم قالیباف، تخلفات میلیاردی و فسادفراگیر در شهرداری. 🔸قالیباف ۴شنبه گذشته تهران را به مقصد هامبورگ ترک کرده واز مقصد دوم‌وی اطلاعی در دسترس نیست  @tehran_timse✅",,
120982,irperspolis,1986365,1398/02/22 11:35:37,animated,1,193407,خطیر معاون کیسه:   فساد و #شرطبندی فوتبال مارا فرا گرفته و نتایج در فوتبال ما توسط شرطبندی رقم میخورد! اراده هایی برای قهرمان نشدن استقلال وجود داشت!!  مال همین دو سه هفته پیشه وگرنه بجای سهمیه گرفتن باید سماق میمکیدن😂  🆔 @irperspolis,,
24752,sepehrazadi,282353,1396/12/12 00:50:45,photo,1,144139,"🔴#فساد تعدادی از #امامان_جمعه‌  🔹قربانی رشت←#اختلاس، کلاهبرداری 🔸حسن گلستانی #تویسرکان←تجاوز  🔹#لطفی ایلام←فساد مالی 🔸#برقراری_ملایر←اختلاس #فساد_جنسی  🔹#علم‌الهدی مشهد←ظلم به #ملت @SepehrAzadi",,
41422,mamlekate,293638,1397/12/18 17:10:14,webpage,1,144811,"🔸شریک متهم اصلی  پرونده پتروشیمی ''فراری است''  نماینده دادستان در دادگاه متهمان پرونده معروف به ''فساد پتروشیمی'' گفت مرجان شیخ الاسلامی [همسر مهدی خلجی، نویسنده و پژوهشگر ارشد مسائل خاورمیانه در انستیتو واشنگتن و از حامیان تحریم] شریک اصلی متهم پرونده با مبلغی کلان، به خارج ازکشور متواری شده است.   او خانم شیخ الاسلامی را متهم به کسب ۶۵ میلیون یورو و۷۱ میلیون دلار ''مال نامشروع'' کرد.  در اولین جلسه دادگاه رسیدگی به این پرونده به گفته قاضی مسعودی، فساد صورت گرفته در این پرونده به مبلغ ۶‌ میلیارد و ۶۵۶ میلیون یورو است.  به نوشته روزنامه همشهری، در این پرونده، متهمان در دولت دوم محمود احمدی‌نژاد تحت عنوان دور زدن تحریم‌ها، شرکت‌هایی را در خارج تاسیس می‌کردند و با بهانه قرار دادن تحریم‌ها مابه‌التفاوت منشا ارز داخلی را به نفع خود تصاحب می‌کردند.   این گزارش می‌افزاید: «با وجود حساسیت‌هایی که روی این پرونده وجود دارد، شیخ‌الاسلامی مردادماه سال۱۳۹۶ یعنی قریب به ۱۸ ماه پیش موفق به خروج از کشور شده است.»  DWفارسی @mamlekate",,
252,mytelegrambot,114817,1397/02/11 10:08:50,text,1,155795,"نامه سرگشاده به رییس جمهور محترم جناب آقای دکتر حسن روحانی  اینک انتظار ها به سر رسید بعد از مدت ها فشار روانی، تلگرام فیلتر شد اما چه صداهایی که شنیده نشد: 👈صدای جوانانی که با اندک سرمایه شروع به ایجاد کسب و کار کوچکی کردند تا بتوانند هزینه‌های سرسام‌آور زندگی خود را پوشش دهند مگر شهرداری میتواند بدون خرید مغازه یا خانه فردی برای ایجاد خیابان یا جاده، خانه ی مردم را خراب کند که شما اکنون از بین بردید؟ کاری نکنید تا مردم پیش خدا گلایه کنند که عاقبت سختی خواهد داشت  👈صدای ملتی که هرچه فریاد زدند مطابق اصل ۲۵ قانون اساسی در فصل حقوق ملت هرگونه شنود ممنوع است مگر به حکم قانون. در این اصل مشخص است تنها می‌توان از زمان حکم قانون آن هم تنها برای شخص مشخص شنود کرد اما اکنون با لایحه ای که دولت به مجلس ارسال کرده است، هر لحظه بخواهند می‌توانند کل تاریخچه زندگی افراد را بررسی کنند. نه تنها برای حفظ ظاهر هم که شده نباید این مورد در دستور قرار می گرفت که کرامت انسانی و حقوق طبیعی انسان باید اولین و مهمترین رسالت دولتمردان باشد.  👈صدای رای دهندگانی که به شما رای دادند تا حقوقدانی، حق ملت را بگیرد مگر از مردم نخواستید رای بالای ۲۴ میلیونی بدهند تا قدرت برخی کارها را داشته باشید؟  👈صدای عدالت خواهانی که از فساد می نالیدند و تلگرام دریچه ای برای روشنگری و اطلاع رسانی و بستری برای شفافیت شده بود جرمش آن بود که اسرار هویدا می‌کرد؟  👈صدای متفکرانی که تفاسیر یکسویه از قضایا را قبول نداشتند و میخواستند صدای دیگری نیز بشنوند تا خود تشخیص حق را از باطل دهند  👈صدای تحریم شدگانی که می‌گفتند مگر ارز دیجیتال تلگرام در شرایطی که تحریم های فلج کننده هست نمی‌تواند باعث شود که بتوانیم تحریم ها را دور بزنیم؟  👈صدای شاکیانی که گفتند آیا اگر تلگرام فیلتر شود جرائم مجازی در جای دیگری اتفاق می افتد از چاقو هم میتوان استفاده درست کرد و هم غلط ایا باید چاقو را از بین برد؟  👈صدای مردمی که گفتند اگر بهانه داعش است، آیا داعش با فیلترشکن نمی‌تواند کارش را ادامه دهد؟  آقای روحانی از صدها وعده شما تنها همین مانده بود که آن هم رفت و مشخص است تنها دلیل آن کنترل گردش اطلاعات است و مطمئن باشید جریاناتی از آن بهره خواهند برد که قدرت در دستشان است. آنها قطعا فساد را بیشتر و بیشتر ادامه خواهند داد و البته دود آن به چشم مردم، دولت و نظام هم خواهد رفت. آن وقت پشیمانی سودی نخواهد داشت.   آقای روحانی من دانشجوی دکتری هستم و مدال برنز المپیاد مهارت کامپیوتر دارم و داور بین المللی در مسابقات علمی هستم با تمام پیشنهادهایی که داشتم در ایران ماندم چون معتقد بودم ما همه باید تلاش کنیم و کشور را بسازیم و می‌توانیم هم بسازیم من هنوز پای حرف خودم ایستاده ام، شما چطور؟",,
41461,sedaiemardom,405602,1398/03/29 18:21:28,photo,1,222624,"🔴 مدیریت مافیایی در گمرک اینچه برون، موجب نارضایتی شدید مردم منطقه شده است. مدیران گمرک، رشوه‌گیری را سرلوحه‌ی کار خود قرار داده‌اند. مافیای فساد در استان گلستان، مردم را تاراج کرده است  🆔 @Sedaiemardom",,
99874,esteghlalpage,2078762,1397/03/24 09:34:33,photo,0,129706,سخنگوی فراکسیون ورزش مجلس شورای اسلامی : بدنبال مچ گیری از پرسپولیس و استقلال نیستیم اما در صورتی که متوجه فسادی شویم آن را اعلام می‌کنیم.  🆔 @EsteghlalPage,,
14015,AkhbareShafaf,171057,1398/05/16 16:32:51,photo,1,112870,"🚩 پرونده‌ی «نظارت ‌جمهور»/ سوت‌زن‌ها چگونه مبارزه با فساد را متحول می‌کنند؟  🔻بهره‌گیری از نظارت گسترده مردمی بر مسئله فساد مالی در ادارات دولتی در برخی کشورهای غربی تجربه‌ی خوبی برجای گذاشته است. سوت‌زنی یکی از این نمونه‌هاست. 🔹اما در موضوع نظارت مردمی، هدف از جمع سپاری، جمع آوری نظرات و ایده ها نیست بلکه سپردن نظارت در انجام قانون و گزارش تخلفات قانونی به مردم است و بدین صورت احتمال تخلف توسط افراد به حداقل می رسد؛ چراکه دایره ناظران (شامل مردم، مدیران، کارمندان و...)  نامحدود شده و احتمال تبانی به میزان بسیار زیادی کاهش می‌یابد. 🔹اسنادAFCE  ( نهاد بین‌المللی مبارزه با فساد) نشان می‌دهد در کشورهایی همچون آمریکا، استرالیا، سوئیس، ژاپن، کره جنوبی و ...  که حامیِ سوت زنان خود هستند، به طور میانگین بیش از 40 درصد از فسادهای کشف شده خود را توسط گزارش‌دهندگان کشف می‌کنند. این در حالی است که کشفیات پلیس یا سازمان‌های نظارتی حدود   2-3 درصد این آمار را به خود اختصاص می‌دهند و باید توجه داشت که کشورمان دقیقا متمرکز روی همین نهادهای نظارتیِ کم تاثیر است ولا غیر.  @AkhbareShafaf",,
44073,sedaiemardom,405602,1398/05/02 13:05:12,photo,0,200202,"🔴 نخست وزیر عراق دستور بازداشت ۱۱ وزیر کابینه به اتهام فساد را صادر کرده است   «آمدنیوز»- خبرگزاری «اسکای نیوز عربی» روز سه‌شنبه ۱ مرداد به نقل از تلویزیون عراق گزارش کرده «عادل عبدالمهدی» نخست وزیر عراق، دستور بازداشت ۱۱ وزیر کابینه دولت این کشور را به اتهام فساد، صادر کرده است.  همچنین گزارش شده، این دستور در پی بررسی ۱۲۶۷ پرونده فساد صادر شده،  البته هنوز نخست وزیر عراق نام‌های این وزرا را اعلام نکرده، اما وعده داده که در صورت اثبات اتهام آنها، معرفی خواهند شد.  آقای عبدالمهدی، شهریور سال گذشته و پس از تظاهرات گسترده و طولانی مردم بصره در اعتراض به فساد دولت، اعلام کرده بود که یک کابینه ضد فساد تشکیل خواهد داد.  🆔 @Sedaiemardom",,
45288,RazCom,881180,1398/02/17 10:22:29,photo,0,158533,"اولین اختلاس در نظام بانکی ایران در سال 1311 توسط لیندن بلات ، رئیس آلمانی بانک ملی ایران با همکاری تیمورتاش، وزیر دربار رضاشاه انجام شد که متهمین در مجموع به پرداخت 158 هزار تومن جریمه محکوم شدند !  لیندن‌بلات و معاونش فوگل به بیروت گریختند ، فوگل همان‌جا خودکشی کرد و لیندن‌بلات با پیگیری‌های رضاشاه به ایران برگردانده شد، 18 ماه حبس کشید و 63 هزار تومن جریمه داد !   تیمورتاش هم به 5 سال زندان و 95 هزار تومن جریمه محکوم شد و پس از مدتی در زندان کشته شد...  + جالبه بدونید ایران هم اکنون طبق شاخص احساس فساد در رتبه ۱۳۱ جهان از بین ۱۷۶ کشور قرار دارد...   @Razcom",,
6514,sedaiemardom,405602,1396/11/29 02:39:40,text,1,488473,"🔴 فساد از کجا ناشی می شود؟ (✍️: محمود صادقی) 🆔@Sedaiemardom ۱- چرا نهادهای ماذون از رهبری از واریز سود حساب‌های خود به خزانه معاف شوند؟  ۲- چرا سپرده‌گذاری نهادهای حکومتی و کسب سود بانکی که خلاف قانون است را تجویز می‌کنید؟  ۳- چرا افرادی پس از بازداشت، جنازه‌های‌شان تحویل خانواده‌های‌شان داده می‌شود؟   ۴- مقامات قضایی به جای توجیه رفتار ضابطان و زندان‌بانان، طبق وظیفه‌ی قانونی خود به دفاع از حقوق شهروندان بپردازند.   ۵- چرا تحریف واقعیت و جناحی عمل کردن عادت صداوسیما شده است؟",,
180,sedaiemardom,405602,1396/10/10 20:32:45,photo,1,430553,"🔴 آغاز درگیری‌ها در شهر دورود؛ ۱۰ دی‌ ۱۳۹۶/ مأموران تظاهرات مسالمت‌آمیز مردم در اعتراض به ظلم، بی‌عدالتی و فساد گسترده را به خشونت می‌کشند  @sedaiemardom",,
51256,varzesh3,1139159,1397/02/04 02:25:59,webpage,0,452432,"👁‍🗨 گزیده مهمترین بخش های #برنامه_نود (97/2/03)   🎥 صبای قم از حضور در آسیا تا نابودی  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/mVkWb  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 امیدواری استقلال به نایب قهرمانی با شلیک ابراهیمی  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/7eK4E  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 توقف سایپا و شرایط سخت برای گرفتن سهمیه  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/9XdwX  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 برد ذوب آهن در مقابل قهرمان برای نایب قهرمانی  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/RaYJ2  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 آنالیز بازی ذوب آهن - پرسپولیس  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/VEe65  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 کارشناسی داوری استقلال - پیکان  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/WnEkl  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 شهر خسته‌ی قائمشهر ، پر شور و با عشق  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/jL8D5  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 ترین های هفته بیست و نهم لیگ برتر  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/AJ7DP  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 نود درجه(97/02/03)  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/kn1Rd  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 نود تا نود(97/02/03)  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/7eKlE  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 صحبتهای غیاثی در مورد تبانی و پنالتی عمدی توسط داور  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/zW0OO  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 صحبتهای محسن بیاتی نیا درباره فساد مالی در فوتبال ایران  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/qVBGg  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 بررسی بازیکن های پولی صبای قم و فساد مالی  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/aENg6  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 صحبت های عجیب و تکان دهنده بهرامی رئیس هیئت فوتبال قم  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/xPWe3  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 صحبتهای سیف‌الله پور و افشاریان درباره پنالتی عمدی بازی بادران  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/Gmb8a  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 برد شیرین نساجی و سودای صعود به لیگ برتر  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/RaYZ2  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 ناکامی های ادامه دار تراکتورسازی در فصل 97-96  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/yqEBJ  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 بررسی صحنه پنالتی های مشکوک در لیگ یک  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/EDG7b  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 حواشی بازی عجیب بادران - نفت مسجد سلیمان  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/3P0kE  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖  🎥 حاشیه های بازی اکسین - خونه به خونه  👇🏼👇🏼👇🏼👇🏼👇🏼 tamasha.com/v/zW0z1  ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ @varzesh3+S48",,
150037,akharinkhabar,3319415,1397/09/15 01:15:54,text,1,132754,"🔺دادستان کل کشور: مبارزه با فساد باید از سرمنشأ آغاز شود  🔹در ادارات و دستگاه‌های مختلف فساد، اختلاس و رشوه‌گیری دیده می‌شود اما متأسفانه عده‌ای مغرضانه و باآگاهی کامل این فسادها را چندین برابر جلوه می‌دهند 🔹در نظام اداری ما فساد وجود دارد اما این فساد فراگیر نیست و عده‌ای تنها به دنبال سیستماتیک نشان دادن فساد موجود هستند 🔹در مباحث اخلاقی نباید فقط چشم ما به شلاق باشد/الف  @Akharinkhabar",,
12307,sahamnewsorg,56945,1397/01/18 22:06:14,webpage,1,148254,"⭕️ توضیح تکمیلی سحام پیرامون اظهارات الویری در احضار شبانه محمدعلی نجفی، شهردار تهران  🔺پیرو سخن امشب الویری، عضو شورای شهر تهران در صداوسیما، درخصوص احضار شبانه محمدعلی نجفی از شهرداری تهران؛ سحام شرح کاملتری از ماجرا را منتشر می کند. 🔺چند هفته پیش به مناسبت روز زن، مراسمی به ابتکار شهرداری تهران و با حضور محمدعلی نجفی، در برج میلاد برگزار شده بود، تعدادی دختربچه روی صحنه رفتند و با موسیقی زنده رقصیدند. اصولگرایان و رسانه‌های وابسته به آنها این مراسم را 'خلاف عفت عمومی' خواندند و جنجالی تبلیغاتی به راه انداختند. پیرو این رخداد، احضاریه ای توسط دادستانی تهران برای شهردار تهران ارسال شده است. این احضاریه شبانه و دیر وقت برای آقای نجفی ارسال شده است.  🔺به گزارش سحام، آقای نجفی پس از حضور در دادگاه، به مدت ۲ ساعت در راهروی دادسرا منتظر حضور قاضی بوده است. پس از آن به شیوه ای تحقیر آمیز توسط سربازی به داخل دادگاه فراخوانده شده است. 🔺در دادگاه، قاضی با به کار بردن الفاظی دون شان این چهره سیاسی، رفتاری نامناسبی با وی داشته که این رفتار قاضی ۳۰ ساله با واکنش محمدعلی نجفی روبرو می شود. 🔺شهردار تهران با اعتراض به رفتار نامناسب قاضی جوان، به وی درباره ادبیات گفتاری و رفتاری اش تذکر داده و افزوده که 'هنگامی که تو هنوز به دنیا نیامده بودی، من در این کشور وزیر بودم.'  🔺پس از پایان جلسه دادگاه، قاضی به شهردار تهران گفته که شما بازداشت هستی و برای آزادی نیاز به قرار وثیقه است. محمدعلی نجفی از عدم امکان گذاشتن وثیقه برای دادگاه سخن گفته. در این حین معاون دادستان، امیر قطبی؛ وارد اتاق شده و خواسته با آقای نجفی صحبت کند. 🔺وی به محمدعلی نجفی پیشنهاد داده که برای رهایی از فشارها و دردسرهای پیش آمده، از سمت شهرداری تهران استعفاء دهد. این گفته معاون دادستان باعث می شود که برنامه ریزی شده بودن این رخدادها و فشارها برای وی مسجل شده و قبل از خروج از دادگاه از سمت خود استفعا دهد.  🔺امیر قطبی کسی است که پیشتر سحام از وی به عنوان 'جلاد رسانه' نام برده بود. قطبی در ابتدا به عنوان عامل اصلی نهادهای امنیتی وارد دستگاه قضایی شد و به سمت سرپرستی دادسرای فرهنگ و رسانه منصوب شد. پرونده‌سازی برای مدیران مسوول، روزنامه نگاران، عکاسان و دیگر فعالان رسانه با هدف توقیف روزنامه ها، اصلی ترین دلیل حضور وی در این پست مهم قضایی بود.  🔺سحام همچنین هفته گذشته از عدم رضایت رهبر جمهوری اسلامی با شهردار شدن اقای نجفی خبر داده بود.  🔺محمدعلی نجفی از بدو ورود به شهرداری تهران، اقدامات جدی جهت مبارزه با فساد و رانت خواری گسترده در شهرداری تهران به اجرا در آورد که همین امر موجب مخالفت چهره های نزدیک به بیت رهبری و سپاه شد.   http://sahamnews.org/2018/04/309643/  ✅ @Sahamnewsorg",,
171326,akharinkhabar,3319415,1398/02/26 13:00:39,photo,0,232805,"🔺رئیس قوه قضاییه: هیچ خط قرمزی برای مبارزه با فساد نداریم/ کسانی را که خبر از فساد دهند، مورد تشویق قرار می‌دهیم/ این موضوع را به صورت قانونمند دنبال می‌کنیم تا سازوکار آن فراهم شود  @Akharinkhabar",,
112292,Khabar_Fouri,1444085,1397/04/22 17:31:12,photo,0,206605,"شاهزاده میلیاردر عربستانی که مدتی به جرم فساد مالی توسط بن سلمان ولیعهد این کشور در هتل 'ریتز' زندانی شده بود، عکسی از یک 'ملاقات دوستانه' با او را منتشر کرده است. #خاورميانه  ✅ @Khabar_Fouri",,
35,sedaiemardom,405602,1396/10/10 05:12:09,video,1,457711,"🔴 نجف آباد ۹ دی‎؛ خروش مردمی مردم در اعتراض به ظلم، بی‌عدالتی و فساد گسترده  @sedaiemardom",,
13714,AVATODAYDollar,198260,1398/01/13 09:45:26,text,1,126787,"پیام کاربران؛  بعنوان یک مادر از تمام هم وطنانم از هر قشر و گروهی چه مذهبی یا غیر مذهبی، چه بسیجی و سپاهی و یا غیر بسیجی و سپاهی که مخالف رهبری حسن روحانی با کمک دولت انگلیس هستند در کمپین خرید فقط صد دلار مشارکت کنند تا شرایط لازم برای رهبری مهره انگلیس از بین برود.  بدون شک در ایران ما افراد متدین و مذهبی بسیاری وجود دارند که اکنون در تردید هستند که از دولت حسن روحانی حمایت خود را ادامه بدهند یا خیر، بدون شک رهبری نظام اکنون بخاطر نقاط ضعف شخصی از دولت حسن روحانی حمایت خود را ادامه میدهد و مانع از برکناری دولت حسن روحانی گردیده است اما افراد مذهبی، بسیجی، سپاهی و ... باید مطلع باشند که با رهبری حسن روحانی فساد اخلاقی در جامعه بصورت علنی و آشکارا بیداد خواهد کرد و اگر اکنون اصلاح طلبان در خفا به بی بندوباری و خلاف شرع و اسلام دست میزنند بدون شک با رهبری اصلاحطلبان نظام شرایطی بوجود خواهد آمد که فساد اقتصادی و فساد جنسی در ایران بیداد خواهد کرد و مردم بعنوان نیروی کار ارزان به بردگی گرفته خواهند شد.   از تک تک مردم ایران چه سپاهی چه بسیجی چه مذهبی و چه غیرمذهبی درخواست دارم به آینده ایران و فرزندانتان اندکی تامل کنید و با حمایت از کمپین خرید صد دلار مانع از رهبری اصلاحطلبان و حسن روحانی شوید بخدا الان شرایط بنحوی است که مردم از فقر و بیکاری آرزوی برگشت به دولت احمدی نژاد پیدا کردند! در صورتی که تا چند وقت پیش اکثر مردم ایران از دولت احمدی نژاد ناراضی بودند و در اندیشه برگشت به زمان شاه بودند.   فقط از هم وطنانم خواهش میکنم نزارید اصلاح طلبان بر مردم حاکم گردند زیرا اروپا و غرب از این فاسدان حمایت علنی و صدرصدی دارند و دیگر ایران جایی برای زندگی شما و فرزندانتان نخواهد بود و ظلم و فساد در قالب استمرارطلبی توسط جامعه جهانی و اروپا حمایت خواهد گردید و مردم ایران مثل زمان اوباما بشدت سرکوب خواهند گردید.  ╭━═━⊰✹🌐✹⊱━═━╮  👉 @AVATODAYDollar 👈     ╰━═━⊰❀🌐❀⊱━═━╯",,
165837,akhbarefori,2117072,1398/01/23 17:15:40,photo,1,290192,📸عکسی از دادگاه متهمان پرونده فساد مالی پتروشیمی! @AkhbareFori,,
