id,peer_username,peer_participants_count,date,type,tag,views,text,,
174258,akhbarefori,2117072,1398/03/21 02:00:33,text,1,119144,♦️ #چند_خبر_کوتاه  🔹دادستان اردبیل: یکی از مسؤولان شهرداری اردبیل به اتهام اختلاس بیش از ۷۰۰میلیون تومان بازداشت و روانه زندان شد.  🔹دریافت شهریه از دانشجویان مهمان غیرقانونی شد./ شبکه خبر  🔹هلال احمر گیلان: ۲جوان کوهنوردی که از دیروز در جنگل‌های ماسال مفقود بودند پیدا شدند.  🔹فرمانده انتظامی بندرعباس: توقیف کامیون حامل ۲۵ تن شیر خشک قاچاق؛ یک متهم دستگیر شد. @AkhbareFori,,
24983,ChanneliR,521316,1396/11/29 21:50:14,text,1,170553,خلاصه اخبار ایران: تسلیت... تسلیت... تسلیت... اختلاس... تسلیت...   Okay @ChanneliR,,
112752,weed_lash,448850,1396/12/17 00:40:29,text,1,123902,کشور من یعنی جایی که رقص محلی چند کودک جنجال و اعتراض و واکنش درست می‌کنه... ولی تجاوز به چند کودک نه!  ولی اختلاس چند صد هزار میلیاردی نه! ولی...  Elf @weed_lash,,
41269,sedaiemardom,405602,1398/03/27 01:46:20,photo,1,142003,🔴 ۲۶ خردادماه، بوشهر: مردم! کمتر اختلاس کنید تا حکومت برای آبادی و عمران کشور پول داشته باشد!  🆔 @Sedaiemardom,,
67489,akhbar_roz,367100,1397/12/20 13:41:03,photo,1,112315,خواص درمانی اختلاس: تقویت چشم‌ شفافیت پوست ضد ریزش مو رفع خستگی شادابی چهره حجم دهنده  (مرجان شیخ‌الاسلامی)  Join → @akhbar_roz ☜,,
113354,OfficialPersianTwitter,530597,1397/09/09 18:17:02,video,1,113942,اعترافات تکان‌دهنده عامل بزرگترین اختلاس ها و دزدی‌های مملکت  》کامی‌آر《  @OfficialPersianTwitter,,
123263,OfficialPersianTwitter,530597,1397/12/18 12:47:02,photo,1,117033,بچه ها تبريك ميگم  ركورد بابك زنجانى تو اختلاس  شكسته شد خانم مرجان شیخ الاسلامی این رکورد رو زدن و الان کانادا تشریف دارن  اگرمسئولان گینس اختلاس رو هم ثبت میکردن ایران حتما اول میشد  》Alireza《  @OfficialPersianTwitter,,
19824,qazvin_abad4,290590,1396/12/07 16:04:56,text,1,118552,مرغ نخورید ، هورمون دارد...😊   سوسیس کالباس نخورید ، نیترات دارد...😊  لبنیات نخورید پالم دارد...😊  آبلیمو صنعتی نخورید آب لیمو ندارد...😊  آب معدنی نخورید مواد نگه دارنده خطرناک دارد...😡😊  شیر نخورید وایتکس دارد...😡😊   سیب رو باپوست  نخورید مواد سرطانزا دارد...😡😊  برنج نخورید آرسنیک دارد...😡😊  بنزین ما سرطان زاست...😓  شهربازی نروید، اگر می روید وسایلش ایمن نیست...😳  هواپیما تا مجبور نشدید سوار نشوید...😕  توی تهران نفس نکشید و از خونه بیرون نروید چون پارازیت سرطانزاست...😷  سرطان هم نگیرید،چون احتمالاً مورد اسیدپاشی قرار می گیرید...😐  از طرف دیگر برق کم مصرف کنید تا صادر شود...😮  گرم بپوشید گاز زیاد مصرف نکنید، برایتان خوب نیست صادرش می کنیم...😂  ماشین خارجی گران است نخرید ، لگن ساخت داخل را گران بخرید برایتان خوب است امکان رفتن به بهشت را زودتر برایتان فراهم می کند...😂😂  فقط 'بچه زیاد بزایید' چون ایران جای خوبی است... 😒  ربا و نزول خواری حرام ترین اعمال است اما اگر بروید از بانک وام با بهره ۳۵ درصد بگیرید حلال می شود...😂😏  صدا و سیما آلات موسیقی را از پشت در و دیوار و ۶ گلدان نشان می دهد چرا که می گویند نمایش آلات موسیقی حرام است، اما اگر ۱۲۰ هزار تومان بدهید و بروید کنسرت برج میلاد آن موقع حلال می شود...😏  سرزمین عجایب اینجاست که هر حرامی با پول حلال می شود...😊  اگر فقرا جایی جمع شوند ، می شوند 'باند' 😔  اما اگر ثروتمندان جایی جمع شوند می شود 'جلسه' 😡  اگر فقیر دزدی کند، می شود 'سرقت' 😔  اما اگر ثروتمند دزدی کند ، می شود 'اختلاس' 😢😡  Join👇 @qazvin_abad,,
19045,qazvin_abad4,290590,1396/11/19 23:00:28,text,1,314872,ما اشتباه کردیم...!  باکمی دقت، متوجه میشوید همانطوری که مینویسیم 'عیسی' و میخوانیم 'عیسا'! و یا مینویسیم 'موسی' و میخونیم 'موسا'!   پس در واقع : وقتی که می نوشتيم  'تولید ملی و ثروت ملی' در اصل میشد 'تولید ملا و ثروت ملا'!  ما اشتباه میخواندیم و این بندگان خدا اختلاس نکردن مال خودشان بوده...!  بارالها، ما را ببخش! تهمت زديم و زود قضاوت کردیم...!😂😂😂😂  Join👇 @qazvin_abad,,
9794,sedaiemardom,404297,1397/01/13 10:59:18,text,1,639167,🔴 کاوه مدنی و تلگرام! (✍️: یاسر عرب) 🆔@Sedaiemardom چند روز است عکسهایی از حضور کاوه مدنی معاون سازمان حفاطت از محیط زیست در حال پرتاب و پرواز توی فضای مجازی است. همان اول که دوستان قرارگاهی و جبهه‌ی یقه سفیدها این عکسها را با کپچن «واسلاما» منتشر کردند خواستم در تقبیح این عمل چیزی بنویسم ولی فکر کردم شاید باد به آتش دادن شود و صاحب عکسها راضی نباشد. حالا که در و دیوار این خراب آباد از تصویر چرخش دست و کمرِ کاوه پرشده اما گفتم از این روغن ریخته چند خطی نذر امامزاده کنم.   آقایانِ امامزاده! همانطور که می‌دانید عکسها متعلق به چند سال پیش است. زمانی که کاوه  فکرش را هم نمی‌کرد روزی مسئولین ایرانی جواب سلامش را بدهند! چه رسد به اینکه به عنوان یک نخبه و مغز فرار کرده دعوتش کنند بیاید و  راهی به ده کوره محیط زیست ایران باز کند تا شما مغز و اعصابش را تلیت کنید! نیک می‌دانید هر چند عکسها خصوصی بودند اما از آنجا که سم تهمت جاسوسی بر جان کاوه مدنی موثر نیفتاد، مجبورم کردید این وقتِ بی‌وقت، ناگهان جکی تعریف کنم!  می‌گویند دزدی شبانه به خانه‌ای زد و چون چیزی نیافت از شدت حرص دفتر مشق کودک خانه را خط خطی کرد. و به همین تشابه شما اعزه‌ی شبه انقلابی و منتفعین بازار ارزشی بازی، نیز وقتی دستتان از مدرک جاسوسی کاوه خالی ماند ریق آخرِ زحمتِ پرونده‌ی او را چنین سر کشیدید که، چند عکس را به مثابه تمامی دارایی‌تان از خسران و بدکارگی کاوه بریزید روی دایره‌ی فضای مجازی و جار بزنید که: «آهای ایها الناس این کاوه مدنی نیست و کاوه سماعی است! می‌چرخد و می‌خندد و زنها سر برهنه و کراوات پهن ساواکی بر گردن و زنان با دامن و پیراهن و آن یکی چه خوب بلوند کرده  و این یکی استغفروالله و این‌شان  مسئولین نظام سر تا پا مقدس نیست!»   آقایان پیامبر زاده! تا جایی که دیده‌ام و خوانده‌ام، مرام بزرگان پرده‌پوشی بوده و روش سفلگان پرده‌دری! اما شما را به رسالت ابوی‌تان قسم، کار روزگار را ببینید که جماعت مدعی «اسلام ناب»ی چون شما چه‌گونه برای هر هدفی چون تخریب کاوه دست به دامن هر وسیله نامشروعی می‌شوند! و کار عقبی را ببینید که مهر به پیشانی چسبیده‌هایی چون شما چگونه باید در روز واقعه از قر به کمر و دانش به سَری، چون کاوه حلالیت بطلبند که با انتشار عکسهای خصوصی او سعی در بردن آبرویش داشتند و کمر به تخریب‌اش بستند. (هر چند گناه سنگین چرخیدن و رقصیدن با سهو القلم و اختلاس ناچیز روزانه دیگر مسئولین قابل قیاس نیست!)  القصه از زاویه‌ای دیگر حکایت کاوه و جماعت سفره‌نشین، داستان تلگرام است و سروش! (و روبیکا و ..) و حال باید حق داد به خلق الله که بپرسند: «آقایان خدا زاده! در زمانی که دست شما از دیتای اپلیکیشن‌های بلاد کفر خالی است این چنین سرچ کرده و زندگی خصوصی آدمیان را به قصد زمین زدن، تمبان عثمان می‌کنید، پس واویلا به زمانی که ملت هست و نیست‌شان را بریزند توی جعبه‌ی جادوی ملی! که تحت نظر و رصد شماست! حالا که دستتان کوتاه است و عکسها بر نخیل اینگونه به هر حشیشی چنگ می‌اندازید! وای به روزی که فضای مجازی را چون دل انار دانه به دانه در مقابلتان بشکافیم! و سفره‌ی زندگی مجازی ما اعم از هر شوخی و هر مهمانی و هر سلفی و .. جلوی چشم شما پهن باشد! الحق که جنبه هم چیز خوبی است!»,,
6630,BESTPER,2103377,1397/02/06 19:47:57,video,1,210058,بشنویم از زبان آقای حسن عباسی!  داداچ شما وضع معیشت مردم و فساد اختلاس گران رو حل کن، نمیخواد به جهان سروری کنی!  🅱️ @BESTPER ☜,,
7293,sedaiemardom,405602,1396/12/04 20:19:21,video,1,706222,🔴 اعتراض کارگران گروه ملی فولاد در نمازجمعه امروز اهواز با شعار: «مرگ بر کارگر، درود بر ستم‌گر» و «یه اختلاس کم بشه، مشکل ما حل میشه»   @Sedaiemardom,,
1182,sedaiemardom,405602,1396/10/15 00:56:31,webpage,1,707371,کشور من یعنی جایی که رقص محلی چند کودک جنجال و اعتراض و واکنش درست می‌کنه... ولی تجاوز به چند کودک نه!  ولی اختلاس چند صد هزار میلیاردی نه! ولی...  Elf @weed_lash,,
14065,Filmbazi1,105809,1396/12/08 10:02:32,text,1,114809,دقت کردین چرا میگن خواب مومن عبادته ؟  چون مومن اگر بیدار باشه میره دنبال اختلاس کردن ،صیغه كردن و کلاه گذاشتن سره ملت!!!!! باید خواب باشه تا دنیا در آرامش باشه..پس بخواب مومن ، بخواب که ثواب داره عزیزم... بخواب قربونش... بخواب....﻿  لا لا لا پیش پیش پیش﻿😕  @FilmBazi,,
60728,Aparat_Tv,2644753,1397/08/23 18:35:07,text,1,118970,سلطان سکه اعدام شد؟تورو خداا؟چییی میگییی*___* یعنی الان دیگه دزدی نمیشه؟اختلاس نمیشه؟ وای چه خوووب!همه چی ارزون میشه*__* تورمم میره زیر صفر درصد!پولای دزدیشم گرفتن بین مردم قسمت میشه راستی🤔اینهمه سال که تو بازار بوده چرا نگرفتنش؟کل بازار که میشناختش🤔باج میداده؟ ای بابا ای بابا   Join → @Aparat_Tv 📺,,
62175,Aparat_Tv,2644753,1397/09/26 12:26:36,text,1,123110,‏آقایون مسئول داماد نمیخواین؟؟دامادی هستم دهن قرص،میلیاردی جلوم اختلاس کنی انگار نه انگار.پسر زا.دارای انگیزه ی فرار به کانادا.دارای کارت ملی هوشمند.آماده برای مشاور وزیر یا مدیر شدن.حیفه یه همچین موردی بیوفته دست مردم عادی.  Join → @Aparat_Tv 📺,,
106154,OfficialPersianTwitter,530597,1397/06/23 10:30:02,text,1,135601,دولت آمریکا به هر شهروندی که پرونده ی اختلاس یا فساد اقتصادی را گزارش کند، 15 تا 30 درصد رقم اختلاس را هدیه میدهد. آنها حتی هویت گزارش دهنده را بخاطر امنیت جانی وی آشکار نمی کنند! مبارزه با فساد یعنی این  »Azadi999«  @OfficialPersianTwitter,,
3270,sedaiemardom,405602,1396/11/02 10:26:48,text,1,640681,🔴 متهم اختلاس ۱۰۰ میلیاردی سه ساعت بعد احضار از ایران فرار کرد 🆔@sedaiemardom به گفته یکی از نمایندگان مجلس، یکی از مدیران وزارت نفت که متهم به ۱۰۰ میلیارد تومان اختلاس است «سه ساعت پس از احضار از ایران گریخته است.»  چند روز پیش رسانه‌های ایران خبر دادند که یکی از مدیران مالی بخش اکتشافات وزارت نفت که متهم به اختلاس است، از ایران خارج شده است. وزیر نفت ایران این موضوع را تأیید کرده است.  اسدالله قره‌خانی، سخنگوی کمیسیون انرژی مجلس، به خبرگزاری خانه ملت گفته است که این فرد برای مدت طولانی بیش از ۳۰ سال کارمند وزارت نفت بوده اما تخلفات او از جمله جعل اسناد و مدارک که در ۱۰ سال آخر خدمتش اتفاق افتاده، به تازگی کشف شده است.  بر اساس گزارش‌ها تغییر سیستم نرم‌افزاری بخش اکتشافات وزارت نفت که متهم در آن مشغول به کار بوده، باعث پی بردن به این تخلفات شده است.  آقای قره‌خانی گفته که یک ساعت بعد از کشف، موضوع به دستگاه‌های نظارتی اطلاع داده شده است. او این طور توضیح داده است: «زمانی که مسئولان این بخش متوجه انحرافات شدند، این فرد را احضار کردند و در همان زمان که پرونده‌ها را دقیق‌تر بررسی کردند، متوجه شدند که اختلاس وجود دارد. پس از اینکه به وی اعلام کردند، متوجه شدند که این فرد اتاق کار خود را ترک کرده است.»  او می‌گوید سه ساعت بعد از احضار متهم به دستگاه‌ نظارتی، او با کمک همسرش بلیت هواپیما گرفته و به مقصد کانادا گریخته است!!  سخنگوی کمیسیون انرژی مجلس از دستگاه‌های نظارت مالی مانند سازمان بازرسی کل کشور و دیوان محاسبات انتقاد کرده که چرا به گفته او در طول ده سال نتوانسته‌اند متوجه کسر سالانه صد میلیارد تومان از حساب وزارت نفت شوند.  بیژن زنگنه، وزیر نفت ایران، پیشتر گفته بود که نام این فرد به اینترپل یا پلیس بین‌المللی اطلاع داده شده و یک نفر دیگر هم به هیات تخلفات وزارت نفت معرفی شده است. او گفته باید بررسی شود که آیا متهم فراری همدستی داشته است یا نه.  روابط عمومی وزارت نفت می‌گوید تحقیقات به سازمان حسابرسی سپرده شده و همچنین وزیر نفت دستور داده که شماری از مسئولان مرتبط که «در انجام مسئولیت‌هایشان بی‌دقتی کرده‌اند» برکنار یا آماده به خدمت شوند.  کارمند وزارت نفت اولین متهم اختلاس نیست که از ایران می‌گریزد. پیش‌تر هم محمود رضا خاوری، مدیر عامل سابق بانک ملی ایران و یکی از متهمان اصلی پرونده اختلاس سه هزار میلیارد تومانی، در مهر ۱۳۹۰ از مقام خود استعفا داد و به کانادا رفت.  همچنین گفته شده که یکی از متهمان پرونده اختلاس صندوق ذخیره فرهنگیان با ۴۰۰ تا ۵۰۰ میلیارد تومان بدهی از ایران گریخته است.     جالب اینجاست که نام این افراد از طرف حکومت هیچوقت فاش نمی شود و این نشان از آن دارد که افراد اختلاس کننده رابطه نزدیک خویشاوندی با نیروهای امنیتی و بیت رهبری دارند که از فاش نام و رابطه های آنها هراس دارند. (کانال آزادی)  #بایدخون_گریست,,
8188,sedaiemardom,404297,1396/12/17 15:59:59,text,1,380608,🔴 علی خامنه‌ای: اینکه ۴ دختر فریب بخورند و روسری را بردارند، مسئله‌ای حقیر است @Sedaiemardom 💠 پول‌های زیادی خرج می‌کنند، فعالیت زیادی می‌کنند، صدها رسانه را به کار می‌گیرند تابتوانند به طُرق مختلف روی هویت مستقل زن مسلمان اثرگذاری کنند.  💠 این‌همه خرج و زحمت و فکر پشت سر این کار است اما تلاششان عقیم است. نتیجه‌ی کارشان این است که چهار تا دختر در گوشه‌کنار فریب بخورند یا انگیزه‌های گوناگون پیدا کنند که روسری را بردارند که یعنی مثلاً ما چه شدیم. همه‌ی آن تلاش نتیجه‌اش خلاصه می‌شود در این مسئله‌ی کوچکِ حقیر. تا اینجا مسئله‌ای نیست.  💠 آن چیزی که من را حساس می‌کند این است که می‌بینید از دهان یک گروهی از خواص، مسئله‌ی «حجاب اجباری» مطرح می‌شود.  💠 این معنایش این است که یک عده‌ای -ان‌شاءالله نادانسته- همان خطی را دنبال می‌کنند که دشمن نتوانسته با آن‌همه خرج آن را به نتیجه برساند. روزنامه‌نگار و روشنفکر و آخوند [هم] در آن‌ها هستند.  💠 [می‌گویند] اینکه امام فرمودند «زن‌ها باحجاب باشند»، همه‌ی زن‌ها را نگفتند! حرف بیخود، ما آن‌وقت بودیم، ما خبر داریم. امام در مقابل یک منکر واضحی که به‌وسیله‌ی پهلوی و دنباله‌های پهلوی [رایج شده بود] مثل کوه، محکم ایستادند.  💠 حالا آقا می‌گوید این گناه که از غیبت بزرگ‌تر نیست، چرا شما برای غیبت کسی را تعقیب نمی‌کنید! انسان اینجا از عدم تشخیص رنج می‌برد.  💠 ما که نگفتیم اگر کسی در خانه روسری‌اش را مقابل نامحرم برداشت تعقیب می‌کنیم. آن کاری که در ملأ انجام می‌شود یک کار اجتماعی و تعلیم عمومی است و برای حکومتی که با نام اسلام آمده، تکلیف ایجاد می‌کند. حرام، کوچک و بزرگ ندارد.  💠 حالا کسی در خلوت یک کار غلطی می‌کند، آن بین خود او و خداست؛ اما آنچه در مقابل چشم مردم است، حکومت اسلامی -مثل حکومت پیامبر و حکومت امیرالمؤمنین- وظیفه دارد در مقابل آن بایستد.  💠 این منطق که می‌گوید اجازه دهید مردم خودشان انتخاب کنند، خب برای شراب‌فروشی هم هست. این حرف را در مقابل همه‌ی گناهان بزرگ اجتماعی می‌توان گفت؛ این حرف شد؟  💠 شارع مقدس بر حکومت اسلامی تکلیف کرده که مانع از رواج حرام الهی در جامعه بشود. حکومت اسلامی موظف است مقابل حرام و گناه بایستد.  🔴 پ.ن: حرام فقط «نداشتن حجاب» است؟ اختلاس، فساد، دزدی از اموال مردم، غارت اموال مردم در مؤسسات مالی، دروغ، و... حرام نیست؟,,
19195,Gilin_Gilin,2634621,1397/04/18 00:05:01,text,1,146234,‏مدتهاست یکی از اختلاس‌گران را شناسایی کرده‌ایم، منتظریم به محض رقصیدن به مقامات قضایی معرفی کنیم  'پیامرسان سروش'  Join → @Gilin_Gilin,,
14003,sedaiemardom,405602,1397/03/06 21:26:56,video,1,599976,🔴 صدر اسلام را رد کردیم به عصر قبل از جاهلیت رسیدیم!   💠 در کشوری پر از دزدی، فساد، اختلاس و غارت، پلیس به حجاب مردم ایراد می‌گیرد!   @Sedaiemardom,,
32673,VahidOnline,181448,1397/11/08 20:15:05,photo,1,124505,وقتی تو‌کشور اختلاس میکنن و ملت مشغول دعوای خودشون هستن #ایران_ژاپن  aminqazviny توی اون صحنه تنها کسی که داشت به توپ نگاه میکرد همین میلاد محمدی بود. چقدر شما این بچه رو اذیت کردید. sobhan_a1 عذرخواهی دسته‌جمعی ۳ اعتراض دسته‌جمعی ۰ HdotS123 به #فرهنگ خودمان باختیم. سالها در گوشمان خواندند دنیا دشمن ماست و از سازمان‌های بین‌المللی تا داوران کشتی و فوتبال می‌خواهند حق‌مان را بخورند. هیچکس به اندازه ما به داوری‌ها اعتراض نمی‌کند و امروز تاوانش را دادیم. پنج بازیکنمان به داور حمله کردند بی‌آنکه حتی سوت زده باشد... mohammadmosaed فرق ایرانی‌ها و ژاپنی‌ها دقیقا همینه ما فقط حرف اون‌ها تلاش halVlid - schinfried_ همون میلاد محمدی که اونقدر مسخره‌ش کردن فهمید وقت اعتراض نیست و باید بریم دنبال توپ، ولی اون پنج‌تا ابله نفهمیدن! 😑   Madhatt62531098 پیغمبر گقته بود تنگه رو رها نکنید LogicLimbo #میلاد_محمدی همیشه تو بازی‌ها تاریخ‌ساز میشه اون از اوت پرتاب کردنش اون از دویدنش از سرود ملی خوندنش اینم از عکس تاریخیش  dejban8  📡 @VahidOnline,,
27689,Gilin_Gilin,2634621,1397/09/22 15:55:21,photo,0,158632,3 سال زندان به اتهام اختلاس 30 یورویی در اتریش !  قضیه اینه که یکی از کارمندهای بانکی در نزدیکی شهر وین محفظه 20 یورویی دستگاه خودپرداز رو به اشتباه با اسکناس‌های 50 یورویی پر کرده و تا الان 84 نفر به اتهام برداشت آگاهانه اسکناس 50 یورویی به جای 20 یورویی به مراجع قضایی اتریش معرفی شدن و در صورت اثبات اتهام به 3 سال حبس محکوم میشن 😐  Join → @Gilin_Gilin,,
191055,akhbarefori,2117072,1398/07/12 13:12:40,text,1,154308,♦️ #چند_خبر_کوتاه   🔹معاون وزیر دفاع عربستان مدعی شد: اظهارات مقامات ایرانی مبنی بر کاهش تنش در یمن بعد از اینکه در این کشور بحران آفریدند، بهره برداری و تجارت بی ارزش با ملت و کشور یمن است./ ایسنا  🔹سرپرست آژانس اتمی: ایران همکاری با آژانس را بهبود داده است  🔹فرمانده انتظامی بوشهر از بازداشت اعضای باند اختلاس در بوشهر خبر داد؛در بررسی اسناد و مدارک ۲ پروژه در یکی ۹۵ میلیون تومان و دیگری ۲۵۰ میلیون تومان اختلاس و جعل سند اثبات شده است @AkhbareFori,,
41828,sedaiemardom,405602,1398/04/03 13:43:15,photo,1,267763,🔴 این جنگ #مامردم نیست  شش سال جنگ بیهوده را بعد از فتح خرمشهر ادامه دادید و صدها هزار جانباخته بر روی دست ما گذاشتید و محیط زیست و منابع آبی ایران را نابود کردید. کاسپین را به روس‌ها فروختید و منابع دریایی خلیج فارس را به چینی‌ها. به زنان و مردان جوان ایرانی در زندانها تجاوز کردید و ده‌ها هزار ایرانی را در زندا‌‌ن‌ها اعدام و شکنجه کردید یا به زندان انداختید. میلیون‌ها ایرانی را از کشور تاراندید. هزاران هزار میلیارد از اموال‌مان را به یغما بردید و اختلاس کردید و به حریم خصوصی‌مان، مهمانی‌ها و انتخاب‌مان تعرض کردید.  دشمنی از شما سهمگین‌تر نیست. هرگز فرزندان‌مان را سپر بلای‌تان نمی‌کنیم.  #فصل_همبستگی  #شورای_هماهنگی_رسانه‌های_مردمی_و_مبارز   🆔 @Sedaiemardom,,
13353,javanmardi77,255039,1398/01/28 19:44:06,photo,1,120564,⭕️ بجای حذف ٤ صفر از پول ملی، چهار إخلال گر اقتصادی دانه درشت را حذف كنید  🔷حذف ٤ صفر از واحد پول ملی، استراتژی پر ضرر ، بی منفعتی است كه هیچ تأثیری بر نرخ تورم، نرخ ارز و قدرت خرید مردم ندارد و بجز تغییر واحد سنجش ارزش، هیچ گره ای از مشكلات اقتصادی كشور را حل نمیكند. بجای حذف ٤ صفر از واحد پول ملی ، اگر بانك مركزی و قوه قضائیه دست ٤ ابر اختلاسگر و اخلال گران بزرگ اقتصادی همچون گماشته بیت رهبری ( علی انصاری) را از اقتصاد ایران حذف كنند ملت شاهد تاثیرات به مراتب مثبت تری خواهند بود.  🆔 @Javanmardi77,,
32561,Gilin_Gilin,2634621,1397/12/20 12:45:07,photo,1,226765,خواص درمانی اختلاس: تقویت چشم‌؛ شفافیت پوست؛ ضد ریزش مو رفع خستگی؛ شادابی چهره؛ حجم دهنده  + شما زشت نیستید، فقط اختلاس نکردید :)))  Join → @Gilin_Gilin,,
50634,sepehrazadi,282236,1398/02/20 00:38:01,text,1,110276,💢 رگ گردن‌تان باد نکند، ابتذال جای دیگری‌ست.     ✍️ مهدی فتحی / معلم و فعال مدنی    🔹اخیرا کلیپی از یک مدرسه پخش شده است که در آن دانش‌آموزان بطور هماهنگ و یکصدا آهنگی از *ساسی مانکن* را می‌خوانند. عده‌ای هم رگ گردن‌شان باد کرده است و در حال جمع آوری امضاء برای اخراج مدیراین مدرسه هستند. عده‌ای دیگر نیز فریاد وامصیبتا سر می‌دهند که پایه‌های اسلام به لرزه درآمد.  *وقتی دانش‌آموزان *شین آباد* در آتشِ بی تدبیریِ وزارت آموزش و پرورش، مجلس و نهادهای ذیربط سوختند و تااکنون که سالها از آن ماجرا می‌گذرد هیچ کار مثبتی برای آنها انجام نشده است چرا رگ گردن‌تان باد نکرد؟ چرا وقتی دانش آموزان *دورودزن* که قربانی آتش‌سوزیِ چند سال پیش شده‌اند، چندین ساعت در ساختمان شهید رجایی منتظر ماندند که وزیر را ببینند و دست آخر با دخالت پلیس از در پشتی وزارتخانه بیرون‌شان کردند رگ گردن‌تان باد نکرد؟ چرا وقتی دیوار فرسوده مدرسه بر سر *دنیا ویسی در کردستان، و حمیدرضا گنگوزهی* در بلوچستان فرو ریخت، و منجر به کشته شدن‌شان شد رگ گردن تان باد نکرد؟  *آنجا که به کودکان علناً تجاوز شد و فلان قاری قرآن و فلان روحانی اقدام به آزار جنسی کودکان و زنان و... کردند کجا بودید* و چرا بلوا به پا نکردید و چرا پایه های اسلام به لرزه در نیامد؟  یعنی واقعا تا این اندازه از جامعه فاصله گرفته‌اید که نمی‌دانید در بطن جامعه چه می‌گذرد؟ آیا واقعا تا این اندازه از نیازهای نسل جدید بی‌خبر هستید؟  🔹اگر توان حضور در بطن جامعه را ندارید لااقل از متخصصین و صاحب‌نظران سوال کنید. و یا از افرادی که در بطن جامعه هستند جویای احوال نسل جدید باشید. چرا نمی‌پذیرید که نسل جدید آن نسلی نیست که شما برایش برنامه ریزی کرده بودید. و آموزش هایی که شماها برایشان در مدارس و کتاب های درسی در نظر گرفته بودید؛ نتیجه عکس داده‌اند، و این یعنی شکستِ تمامی سیاست‌های ایدئولوژیک و آموزش‌ها و تربیت‌های غلطی که برای رسیدن به آن جامعهٔ آرمانی برنامه‌ریزی کرده بودید.  🔹باید بپذیرید که نسل جدید آن چیزهایی که شما در مدارس و تلویزیون و... به خورد افکارشان داده‌اید را بدان‌گونه که شما پیش‌بینی کرده بودید و بدین گونه که شما می‌خواهید بیاموزند نیاموخته‌اند، و ذهن اغلب بچه‌ها پر از ساسی مانکن هایی‌ست که شما فقط یک نمونه آن را بصورت کاملا اتفاقی دیدید.  🔹اکنون حتی پدر و مادرهایی که مثل شما می‌اندیشند نیز نمی‌توانند بپذیرند که فرزندان آنها هم تا حدود زیادی اینگونه شده‌اند و اگر خودِ واقعیِ کودکان‌شان را ببینند؛ پر از چنین آهنگ‌ها و آوازهایی است که آن را ابتذل می انگارند.   🔺 اما ابتذال واقعی اینجا رخ نداده است.  👈 ابتذال آنجایی رخ داده است که افرادی که بجز دروس حوزوی و چند کتاب دینی چیز دیگری نخوانده اند و بجز مسجد و منبر و حوزه علمیه جای دیگری را نمی‌شناسند در رأس برنامه‌ریزان درسی و تربیتی قرار گرفته و برای دانش‌آموزان کشور و نسل‌هایی که با آن کاملاً بیگانه هستند در حال تصمیم‌گیری‌اند.*  👈 ابتذال آنجایی رخ داده است که *روحانیت جایگاه خود را از مسجد و منبر رها کرده و در تمامی بخش های جامعه، از هسته‌ای گرفته تا صدا و سیما، مدرسه، ورزش و... ورود پیدا کردند و خواستند سکاندارِ تمامی بخش‌های جامعه اعم از تخصصی و غیرتخصصی، دینی و غیردینی، عمومی و غیرعمومی شوند.* و اینچنین بار آوردند که می‌بینیم. و جالب تر اینکه خود را مسئول هیچ یک از مشکلات پیش آمدهٔ کنونی نیز نمی‌دانند.  👈ابتذال آنجایی رخ داد که افرادی که جای مهر پیشانی‌شان از ده‌ها متر آنطرف‌تر پیدا بود، با چند هزار میلیارد اختلاس از کشور خارج و یا هنوز در داخل کشورند و راست راست جلو چشم مردم راه می‌روند و داغ مردم را تازه‌تر می‌نمایند.*  👈 ابتذال واقعی آنجایی رخ داد که نان از سفره های مردم رخت بربست و فقر از یک درب به خانه های مردم وارد شد و ایمان از درب دیگر از خانه‌هایشان خارج گشت.*   🔹نیازِ کودکانِ ما شادی است، و نسل جدید شادی را نتوانستند از آهنگ های مورد تأیید شما آقایان جستجو کنند. در نتیجه ناچار شدند آن را در جاهایی غیر از آنچه شما پیش بینی کرده بودید بیابند و دنبالش بروند. نسل جدید نسلی پر جرأت و با شهامت است و بر خواسته هایش پافشاری خواهد کرد. یقین بدانید آن نسلِ حرف گوش کن، فلک شده و توسری‌خور دارند پیر می‌شوند و نسل کنونی خیلی از آرمان‌ها و خواسته های نسل پیر شده را اصلا قبول ندارند، چه برسد به اینکه بخواهند بر تحقق آنها همتی بگمارند.   🔹این کلیپ نمودی واقعی از نسل جدید و نیازهای آن است. پس بجای ابتذال خواندن آن، تنبیه آنها و برخورد با مسببین این واقعه، در راه‌های رسیدن به اهداف و آرمان هایی که مد نظرتان است بازنگری اساسی کنید.   @SepehrAzadi,,
32648,Gilin_Gilin,2634621,1397/12/21 19:25:00,photo,1,134582,‏شما یادتون نمیاد... اما قدیما پدر مادرا قبل از خرید هفت سین و وسایل عید حتما باید یه قلک براى بچه ها میخریدن و میگفتن عیدى هاتو بریز این تو گم نشه... آخر تعطیلات هم خود قلک گم میشد!😐  + بله، اختلاس همیشه بوده ...😂  Join → @Gilin_Gilin,,
40986,gizmiztel,1294354,1397/04/28 17:37:03,audio,1,630045,سخنان حاج آقا دانشمند در مورد وام های میلیاردی و اختلاس ها...  🆔 @GizmizTel 💯,,
